tujhe wo incident nahi pata urbansanyasi wala?,non_sarcastic
Proud to be Hindu triangular_flag humahre yha per chhute h bhai bhen ke,non-sarcastic
I hope ki ek gaana tum bewakoof log BRA per bhi banaoge face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eendia eendia eendia eendia eendia jai hind,non-sarcastic
sabhi ko unke papo ki saja milege bas june ane do.,sarcastic
tihaadee kee bahuta buree jala rahee hai face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing middle_finger middle_finger middle_finger middle_finger,non-sarcastic
ja phle abbu ke sath soke aa face_with_tears_of_joy face_with_tears_of_joy winking_face_with_tongue face_savoring_food,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
boliye ji chup kyu hai kya hogya kuch bolte kyu nhi,non-sarcastic
Chuthiya banaya tumko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
project ka launch event hi kaafi tha,sarcastic
teri choot ka naksha kaisa rahega,sarcastic
"€lvish ke time pe kyu nahi bola hariyana se bhi bade bade mujrim he sare badmash udhar hee rehtey he chor, murderer",non-sarcastic
jay shree ram babri bhi tutegi ruko thoda sabar kro chusalmano,sarcastic
Loudi Kaha Se Hai Re Pakdo Esko face_with_tears_of_joy,non-sarcastic
Legend Says the bricks are still falling crying_face,sarcastic
gyani purus ka gyan ka jhula wah face_with_tears_of_joy,non-sarcastic
tum log speech ke baad silent mode me chale jaate ho,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
rat ke bara ya din k bara crying_face,non-sarcastic
electoral bond ghotala kaya hua. aandha bhakt.,sarcastic
"Insta pe likes nahi aaye, influence ka baap ban gaya! 📸 #F#kIt",sarcastic
Ullu bnaya... Bda mza aya rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing .. Paise liye bina jana nh yha se.. Dharne pr baith jao face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy triangular_flag,non-sarcastic
Mere piyare dosto esi video dekh ke khi me mar gya to iske zimdar ese log honge face_with_tears_of_joy,non-sarcastic
Muh dikhne ka aukat nhi hai or bat badi badi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
matalaba jaate jaate bhee bhaarata ko eka bojha deke jaayegaa face_with_tears_of_joy,sarcastic
ghara vaapasee kara lo saare haka mila jaayenge prabhu ke darabaara men triangular_flag triangular_flag triangular_flag,sarcastic
dar ki ma ki chu... skull moai,non-sarcastic
red_heart India 100 love red_heart red_heart India India,non-sarcastic
साली हसी आती हैं face_with_tears_of_joy एक चिटी ने हाथी को गिरा डाला face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
hara maheene naheen hara saala bolaa hai godee meediyaa face_with_tears_of_joy,sarcastic
"After 2 kids our country needs to have high taxes for more child, then it will be great.",sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
dhyan se suno inki bat: mazak me mat lena salo ko,non-sarcastic
jal kukda godi media ka rota hua bachcha,sarcastic
nagpur le ahe khup thandi sushma andhare ahe sarvat mothi randiii,sarcastic
Rahul Gandhi check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button,sarcastic
Kendra sarkar ko iske khilaf action lena chiye enraged_face enraged_face enraged_face,non-sarcastic
जंगलात नेऊन हीच्याव घोडा सोडाय हवा या रंडीला. middle_finger middle_finger crossed_swords crossed_swords crossed_swords enraged_face enraged_face,non-sarcastic
ram nandir kis k paiso banai gayi,non-sarcastic
aacha sila diya tune mere pyar …,non_sarcastic
har har mahadev jay jay jay jay jay jay jay jay shree ram bjp skull skull skull skull skull skull skull skull,non-sarcastic
Ye kaam bhut achhe se hota mullo tumhare ghato men,sarcastic
main ek nek aur shareef bachha hu,non_sarcastic
face_with_tears_of_joy face_with_tears_of_joy ye reh gya tha sunne ko,non-sarcastic
shukriya sad wale bhosdi wala thodi bahan ko chod donon ko bahan ko chodunga pakad ke bhosdi wale ko hamare jhande nila diya hai eendia enraged_face enraged_face enraged_face triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
sir mai kah sakta hu hindu hu mai triangular_flag .baki sab ka pata nahi aayodhya walo ka to aur nahi pata enraged_face,sarcastic
bhogwan kre in logo ko ek rupaya v ni mile ab pata lagenge in logo lov kiya he dhokha kis ko bole,sarcastic
funds properly utilized hue,non_sarcastic
bajrangi bhaijan kitni bar dekhi ?,non_sarcastic
"Evening walk ke baad momos khaane ka mazaa hi alag hai. Health bhi, taste bhi! 🚶🥟",non_sarcastic
bhai emotional kar diya tumne,sarcastic
face_with_tears_of_joy face_with_tears_of_joy khatakhat paisa dega pappu tumlogoko mullion,sarcastic
आगये सब पप्पू की बातों मे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nko koi explain krbao yeh hua kya grinning_face_with_sweat,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy raising_hands raising_hands raising_hands raising_hands,non-sarcastic
log galat ko glt ni bolte,non-sarcastic
usake baada to kyaa teraa baapa bhee bolegaa jaya shree raama,sarcastic
Or jao harram ka lalach me rolling_on_the_floor_laughing,sarcastic
phaashee chee shikshaa jhaalee paahije tulaa haraamakhora enraged_face,sarcastic
Dhatt teri maa k chut face_with_tears_of_joy,non-sarcastic
khoopa shivyaa dyaayachyaa hotyaa pana konee kasaracha nahee thevalee,non-sarcastic
rathi sun tera bap h modi check_mark_button,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
reply dedo dm main screen shot bhej duga skull,sarcastic
Yaha to chup re bete face_with_tears_of_joy,non-sarcastic
sharam a rhi h kis muh se kahe in gaddaro ki wajah se aj hum logon ko bhi sar jhuka k chalna padd rha h,sarcastic
nupur sharam ke ek word pr itna bawal kar diya tha,non-sarcastic
Tu bby phle ja mc face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bhai dekhna ek bar..inn par b vdo bna deta,non-sarcastic
Koi accha contest b nahi jab free hote,sarcastic
Mai bhi kal se tattoo banaa chalu face_with_tears_of_joy kalse ajo ladies log meri dukan pe only free face_with_tears_of_joy check_mark_button,sarcastic
What the fuck rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing check_mark_button,non-sarcastic
Crush ko 💌 #ValentinesDay pe propose kiya! 🤞 #WishMeLuck,non_sarcastic
eesko to kabhi bhi nhi jiteyega samajdar log,sarcastic
MUSLIM cross_mark PORN SOROOM check_mark face_with_tears_of_joy,sarcastic
tulaa jhavaree raanda cha mhanoo shakato,non-sarcastic
एका बापाची तर नाही ही face_with_symbols_on_mouth,non-sarcastic
Le german shepherd ki script pe moot diya face_with_tears_of_joy,sarcastic
isako churakee paka.da kara thopee denaa chaahie sirpha,sarcastic
Jlan to dekho inke face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Aur eg log bol rahe hai constitution khatre mai hai.... Nai tha and abhi safe hai,non-sarcastic
aaise to nodi ne bhi bola tha hawai chappal pahnane wala hawai yatra karega vah aaisa ap logon ne to eetna support kiya hai teesra election bhi jita diya,sarcastic
Ye log 15 lakh lene aaye hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye vahee paise hai jo kaangresa ko videshee phanda milaa hai chunaavon men dhaandhalee karane ke lie para sarakaara naa banane kee vazaha se khuda nigala gae check_mark_button,sarcastic
Chl lvdi Abhi to bagi rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
iske bina to jeewan adhura tha . . .,non_sarcastic
Ja or Hitler ka mumain le lavde tu babar ka bacha hai ki Hitler ka face_with_tears_of_joy,sarcastic
Abh gyanvapi ki bari hai raised_fist_light_skin_tone face_with_tears_of_joy victory_hand_light_skin_tone triangular_flag,non-sarcastic
Abe Dalal To Apna kaam kr face_with_tears_of_joy,sarcastic
een sha aallah rahul gandhi sir... mujhe paise ki zarurat nhi hai bs eendia mei sukoon reh hindu nuslim na ho bs,non-sarcastic
Pagal ka baat sunne wale bhi sab pagal hi lag rahe hai face_with_tears_of_joy,non-sarcastic
bhai koi iske kan ke niche bjao .gjb gdha insan h or kuch ni milta h news me bolne ko,sarcastic
kahe se bole ga sab yahi prr mu far ke khelye ga bhar me kaha se bole ga,non-sarcastic
Suna hi tha aaj dekh bhi liya face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
to mar na tere bete ko me bta duga ke tere aba se kuchh na huva to tu kesh khet ke muli he face_with_tears_of_joy,non-sarcastic
yeh anchor jail ja ke aya hai ghuskhor tihari patrakar hai yehi tha woh jo bol raha tha 2 hazar ke note me chip laga hai…. natlab jo dil me aya woh bak diya yeh patrakar nai apne malik ke isaro pe nachne wala ___________ blank ap khud bhar lo,sarcastic
eendia eendia eendia eendia eendia eendia,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
fir hum bhi apne baccho se kahege pehle hindustan me ek muslim nahi tha fir mughal aye ye jamin unki nahi hai... unko yaha nahi rehna chahte hai... unka koi adhikar nahi...,sarcastic
Kuch bhi news wale videos banate h,sarcastic
Ki hum andbhgt hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Only Jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Insta pe crush ne story like kar di! Dopamine level 📈. #SmallWins 💘,non_sarcastic
"Maa ki chut IAS papa ne engineering karne ko bola. Ab gaali khata hun, shaan toh hai! 🎓 #ParentalPressure",sarcastic
dar ki ma ko skull namste moai check_mark_button,non-sarcastic
dumb people face_with_tears_of_joy congress paisa app ni ghar sa dage kyaa,non-sarcastic
Chutiya banate tumko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
isako bhee koee tanala pe cho.da kara aao bhaaee,sarcastic
sir ap ek bar debate kar lijiye dhruv rathe se usko uski aukat dikha dijiye skull,sarcastic
Matlab constitution and high court jaye maa ¢hudne ??,sarcastic
Ekta kapoor ki gaand fat gyi ye video dekh k face_with_tears_of_joy,non-sarcastic
Ham dono bhai dono tabhahiii face_with_tears_of_joy moai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy doheke baj rahul.gandhi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
gahr bsa nhi bikhari pahele a gye face_with_tears_of_joy,sarcastic
dhruv rathi k mu me hoga kuch fasa huva isliye nhi bol raha hai kuch !!!!,sarcastic
biker ki gand todd do clapping_hands,sarcastic
nafrat hi bulaenge yah media wale aur kya fal hai,sarcastic
Thank you so much didi for your loving India i,non-sarcastic
jyadatar ladkiyan social media famous ke liye natak karti hai,non-sarcastic
eetni bhi azadi nehi deni thi in logo ko,sarcastic
kash iska bap bhi condom use kar leta clapping_hands,sarcastic
Bot eats 100 Google as breakfast face_with_tears_of_joy,non-sarcastic
tum log naye naye words banate ho har speech me,sarcastic
tumchi aai ghala atta gppp ka naharashtra madhi rahaych katala ala kay,non-sarcastic
bus pta lg jay free ka kha mil rha h turant line m dikh jate h,sarcastic
kyu ki wo kisi ka nahi hai check_mark_button,non-sarcastic
और लाओ कॉंग्रेस face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
2024 ke baad ye bhi nahi bol payega election pura BJP win. And. Cancer death,non-sarcastic
Mountain dew face_with_tears_of_joy dar ki maa ki c##t rolling_on_the_floor_laughing,non-sarcastic
HEART TOUCHING cross_mark KIDNEY TOUCHING check_mark_button,non-sarcastic
aabe ye kitna bada jahil hai yrr har chij ko hindu muslim karne lgta hai ane vale time pe ye vahi hai jo hinduo ko bhi casto me divide kar dega nichli jat ke log upper cast clapping_hands thumbs_down,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
Who tf likes these kind of reels,sarcastic
aaree inka upar ka ticket confirm ho gya hai.. pap krne ka hadd par ho gya ab,non-sarcastic
Rahul Gandhi said that if his party came to power in centre so they apply mahalakshmi scheme in the account of Ladies.,non-sarcastic
ne bhi mere bete ko bolunga babri se pehele waha nandir hi tha...!!!,sarcastic
वो पागल है आपका चैनल महत्व दे रहा है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hicha chehara baghun ch vatte hi kiti ani ky ky kela asel jawani madhe bhikari sali,sarcastic
aaare hi tai nahi rad ahe,non-sarcastic
Transliterated_Comment,sarcasm_label
jiske sath uthna sona khana pine jati hai nich soch bhari iske dimag me converted hai yeh nam na dekho kam bata rha hai ki kaha se he yeh,non_sarcastic
CM aur politician mein farak hota hai,non-sarcastic
3rd term.... Wait for it check_mark_button triangular_flag,non-sarcastic
bhen k lode madrrchod teri bhen ki chut dawood ko pta chla na teri akhri report hogi,sarcastic
Wahan se hto face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Munna bhaiya aa raha hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bai respect te ta kriye je ehna ne sade khalse de flag di respect kiti hove ta. je oh sade khalse de nishan sahib di respect krnge ta asi v krage enraged_face,non-sarcastic
kamina sala … enraged_face enraged_face enraged_face,non-sarcastic
dar gaya gand marane mai kuch nahi karunga,non-sarcastic
bite asali hindua woh ayo dekhye hai baki saptov bewakoo.,non-sarcastic
Paw Paw tho 21 days ke liye bhar hai crying_face crying_face crying_face Jne 1'st ko phir Jana padega Paw Paw ko German Tatti crying_face crying_face,non-sarcastic
nuh ka nakab utar kar bolo yahi bat fir dekhenge tumhari babar ki tarah tum bhi jinda rahete ho ya uske jaisa nikal ke fek diye jate ho face_with_tears_of_joy face_with_tears_of_joy,sarcastic
What my parents think of if i ask them a permission for the frnd trip,non-sarcastic
Saath nibhana saathiya downloaded from meesho.com face_with_tears_of_joy,non-sarcastic
tum log promises ke poet ban chuke ho,sarcastic
Tula koun ta rang pahiche face_with_tears_of_joy,non-sarcastic
hi laya vala vala karaayalee eelaa budhavaara petha madhye sodaayalaa laagate,non-sarcastic
"hum toh majboor hain, lekin neta azad hain",sarcastic
letring lelo salo khata khat khata khat karo,sarcastic
बिल्डर का एड्रेस मांग रहा है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
case hona chahiye or manhani or vote khridne or janta ko gumrah krne pr,non-sarcastic
aaur do vote bhaga denge ab hata hat hata hat,sarcastic
eska bhi patti baher gaya honga or esne ghar ko hi kotha banake chudwana suru kiya honga,sarcastic
Dono ke bich live debate honi chahiye skull fire,non-sarcastic
tumhare jaisi soch desh ko le dooba,sarcastic
"Heart touching cross_mark , kidney touching check_mark_button",non-sarcastic
hindu sab aur do dusre party ko vote triangular_flag triangular_flag triangular_flag,non-sarcastic
Are godi teri chale to Munawar ko Dawood ka sambandhi na bta de . Shakal to milti hi hai Munawar ki Dawood se face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ye Hindu God pe sawaari kar rahe hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
haahaahaa. yar kya karu. hasne wali bat bhi hai,non_sarcastic
bhai se time nikal le abb abbu ki bari skull,non-sarcastic
yaache tonda aani he shabda myaacha hota naaheeta,non-sarcastic
Axa h hm hindu h slightly_smiling_face triangular_flag,non-sarcastic
Tu samja nhi tu nhi samja face_with_tears_of_joy,non-sarcastic
Udta teer apni gaand me lena ise kehte hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
triangular_flag triangular_flag jay shree ram triangular_flag triangular_flag,non-sarcastic
nukhya mantri pad pr rehte hue koi nhi gya hai jail ya,non-sarcastic
Tu chor h ullu k ptthe,non-sarcastic
What a Speed flash crying in corner loudly_crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aabhi bawaseer ho gya h uske,non-sarcastic
jo hamre devi devto majak banata h vo ik din vo majak ban jayegi,non-sarcastic
sala itna bada jhootha he j?,sarcastic
Allll mullea left comment section face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
dusra kuch news nahi hai kya,non-sarcastic
anjanaa jee aapa sirfa bhaarata men boochada khaane banda karavaa deejie aura gaaoo.n cow maataa ko raashtramaataa kaa darjaa dilavaa deejie bjp se dhanyavaada flag_in_hole folded_hands,sarcastic
jo hindu om wahi sapot kre bhai log,non-sarcastic
godi media hai kyyyy sudhir bhadwe face_with_tears_of_joy,sarcastic
Bhai galat kya hai safety hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
project successful declare kar diya without ground work,sarcastic
bina tope ke bhi fad raha hai ...,sarcastic
in riders ki kutto ki trh GANDDDDD fat ti h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag,non-sarcastic
जो बाबर था वह बहुत बड़ा अय्याश था और तुम उसकी औलाद हो तो बात भी वैसे ही करोगी ना face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tujhya aaichi .......... enraged_face enraged_face enraged_face enraged_face,non-sarcastic
bevkufo usne ... bola seating cn yani jo... present me cn hai wo kabhi nahi gaye... jail jab wo present me cn the or.... jinko sudhanshu sir bta rahe hai wo.... ya to past me cn the ya phir jail jane ke bad cn bane.... lekin seating cn pehli bar jail gya yani uski present me sarkar hai or jail bheja gya..... social media ki baton par mat kra kro andha yakin kudh ka dimag lgaya karo thoda bahut face_with_rolling_eyes neutral_face,sarcastic
abe lakin abhi jiti to nahi na,sarcastic
"ghar ka bhedi, kabhi kisi ke sage nhi ho sakte.",non-sarcastic
garv se kaho ham hindu hai triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag jay maharana jay newar,sarcastic
sirf tu katwe kar sakte ho lawade,sarcastic
Bola tha maine Modi ji ko vote do check_mark_button red_heart red_heart,non-sarcastic
lo de lekin wo koi bhi cn nahi the,non-sarcastic
Shri raam red_heart wale like karo smiling_face_with_heart-eyes,non-sarcastic
aacha hua me hindu hu triangular_flag fire,non-sarcastic
bro har hindu ko mat kho triangular_flag,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing didi ji bahut jaldi pahunch gai aap to,sarcastic
gravity be like:- han yah kar lo pahle,non-sarcastic
Hichya peksha maddrchod eknath shinde ahe,non-sarcastic
Gravity ki tho maa cho* di gayi hai yaha parr face_with_tears_of_joy,non-sarcastic
saf saf pta lagra h ayodhya ki bheed se mukabla krwaya jara h..,non-sarcastic
didi ki himmat ko dil se salute red_heart saluting_face,non-sarcastic
Ek tum sb bologe Jay shree ram,non-sarcastic
Burnol de koi inhe.... jal gyi he inki face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aaise logo ko hi marne ke liye ram maharastra me aye the,sarcastic
Har har MODI fire fire fire fire Ghar ghar MODI fire fire fire fire,sarcastic
warrant nigale ki yeil gadi nyayala thamb…. ng kalen tula content ky asate te,non-sarcastic
yogee raaja men raashana to mila rahaa thaa aba vo bhee gayaa face_with_tears_of_joy zany_face,non-sarcastic
Eat 5star do nothing prohibited check_box_with_check,sarcastic
aur hath kaisa hai bhai. jyada bhar mat uthana. parineeti ke sath koi movie to nahi kar rahe na,sarcastic
Eat 5star and do nothing rolling_on_the_floor_laughing,non-sarcastic
Eat 5 star do nothing moai,sarcastic
yah sab harkat karne se pahle sochana chahie tha,non-sarcastic
Yes We Are definitely living in a secular country,non-sarcastic
sikh ese ni hote ye koi our he,non-sarcastic
Bunty(Rahul) babli( Priyanka ) dono farar hai face_with_tears_of_joy,non-sarcastic
Ye muh me muh m de deta h rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy enke,non-sarcastic
#sudhanshutrivedivsdhruvratheedebate check_mark_button check_mark_button check_mark_button check_mark_button ese share kare check_mark_button,non-sarcastic
jab kuch hue bina hi darr lagne lage,non-sarcastic
eesko bhi paila jayega but thoda time lgega,non-sarcastic
Tell me which area is this so m****** people my India's kite?,non-sarcastic
sahi hua sab chutiya thi hai aur yaisa hi hona chahiye,non-sarcastic
"Ye congress ki bas me chalaa,to des v bech denge salle... enraged_face",sarcastic
pig pig pig pig pig pig pig pig dog dog dog dog dog dog dog dog,non-sarcastic
Gravity ki maa ki ch** face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Brand ambassador of mountain sunrise_over_mountains snow-capped_mountain dew,non-sarcastic
vaadaa to raahula gaandhee kai daadaa paradaadaa ne bhee bahuta kie the vaadaa puraa huaa kabhee cross_mark cross_mark,sarcastic
face_with_tears_of_joy face_with_tears_of_joy person_gesturing_OK person_gesturing_OK person_getting_massage person_getting_massage,non-sarcastic
"Chutiya banaya hai! ‘Unlimited storage’ ka matlab 5MB/day? Google bhai, thoda toh socho. 🧠 #TechFail",sarcastic
gravty jesi koi cheej hi nhi hii grinning_face_with_sweat face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tujhyaa javala kona hotaa bhikaaree laaja naahee??? dee too,sarcastic
lol! har gaye?,sarcastic
Chutiye Flipkart sale mein ‘discount’ deke MRP badha diya. Jhant ka offer! 🤑 #Scam2023,sarcastic
Aise secularism se to unsecularism badiya jisme majority to khus rahegi,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Free me agar kuch milta h waha sabse pahle ye milege bheek manege free ka chahiye sab face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Hamlog chutiye he a dek rahe ho . grinning_face_with_sweat,non-sarcastic
nountain dew darki maki chuddd moai skull,non-sarcastic
Ab kha Mr gaye mullee muliya ab kyu ni dikhre enke comment face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ha to apne baccho ko ye bhi batana ki ram mandir ban gya lekin tum kuch ukhad nhi paye,sarcastic
nhi hona chahiye. wakfboard ko bnd karne ke liye act lana chahiye nhi to hindu apne hi desh me rahne layak ni bachenge.,non-sarcastic
Bolne do taklfi hui hai ushe face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Eat five star do nothing dar ki maa apne aphe c..t jayegi check_mark_button rolling_on_the_floor_laughing skull,non-sarcastic
सरकार अपनी है उसके साथ खुदा है जहां नहीं खुदा है वहां कल खुदेगा face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bolo siyaavara raamachandra bhagavaana kee jaya red_heart triangular_flag,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy hichi gaand marli,sarcastic
Let modi handle this shitt yawning_face yawning_face,sarcastic
Change hoga jarur modi agya he firse check_mark_button,sarcastic
jo galat ho use kya galat sabit karana,non-sarcastic
Jay Shri Ram triangular_flag triangular_flag triangular_flag triangular_flag Rani banaa ke rakhunga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
jali to jali bolo kiski g...d jali face_with_tears_of_joy face_with_tears_of_joy,sarcastic
public ka reaction ignore karna bhi ek art hai,sarcastic
sab se pehli bat india ko secular hona he chahiye… sare dharm k liye desh hain… or hindu dharm ka jo jnamdata desh hai wo secular hai… waqf board ko puri trah se dismantle kene ka koi na koi tareeka nikalna hoga government ko nhi to sale parliament ko he bol denge k waqf ka hai or ye log mooh bnaye reh jayenge…,sarcastic
Transliterated_Comment,sarcasm_label
Scripted interview ye dalal apko kya saval puchenge,sarcastic
Kangress trying to turn Bharat into Islamic country,sarcastic
Aunty ate whole physics in 15 sec face_with_tears_of_joy,non-sarcastic
nodi ki guarantee dekho ab sirf,sarcastic
konaa konaalaa pakkee cheennaala vaatate hee baaee,non-sarcastic
Ab Papu gaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Hemant soran kya seat se udd rha tha .lekin wo seat se chipka nhi rha ...kejru toh fevicol lga k baitha hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Do ppl need any other proff to call him muslim? Or is it enough?,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy chor h congress inko alag se batana padega,non-sarcastic
Bolo Jai Shree Ram triangular_flag triangular_flag fire fire Har har Mahadev fire fire,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
Double sided story sunane walo me dam nahi ki apni baat la sake. face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hilaa jhavaayachee soya karaa bhaavaanno ekadaa kaa hijaa vara udalyaashivaaya hee shaanta basanaara naaya,non-sarcastic
Jai shree Ram red_heart triangular_flag folded_hands,non-sarcastic
aba pappoo ko jaakara aapa loga kantaapa maaro chataachata chataachata,sarcastic
